Mapillary_ID,Latitude,Longitude,country_code,country_name,continent,geocoded_city
jgGTvYSsQf9M5qiP-x7NXg,49.023448,2.0588789999999,FR,France,Europe,Neuville-sur-Oise
prT-0HulMO4x3kRcjAR-kg,53.489805590361,-2.2415814176202,GB,United Kingdom,Europe,Cheetham Hill
p7RMkogqXxrastcS0wi8vg,-34.90427012,138.56364313,AU,Australia,Oceania,Allenby Gardens
8yISIcw2YW8puudzI2Me_w,-37.808965332763,144.96904265631,AU,Australia,Oceania,Melbourne
Dn135Nk63xupEt0kzgnyZQ,35.7039292,139.97220719,JP,Japan,Asia,Funabashi
pUXCSbq7nUO1Cx4y4YZl_Q,37.756963888889,-122.40179166667,US,United States,North America,San Francisco
sbFyn85SMOT3G1X1abkyZg,48.188461,16.384947,AT,Austria,Europe,Vienna
otuv9tFYl3sqN0Bo16Xjsg,25.0416777,55.1585708,AE,United Arab Emirates,Asia,Dubai
wXTWX0jh0rTNGu3B8CkUDw,35.681687,139.764539,JP,Japan,Asia,Tokyo
Ts_HsDg7zv3wx5ZAzUzcyw,51.06947,4.308533,BE,Belgium,Europe,Puurs
3PmXMeQHfvU8wWfw7U7ZeQ,37.697476388889,-122.45949805556,US,United States,North America,Daly City
GmS_quFXmJhShIaiS8VShA,50.102704937604,14.511889169703,CZ,Czechia,Europe,Vysocany
265ny7421s0Fy2omlykpjQ,19.399688241456,-99.18961583022,MX,Mexico,North America,Polanco
S9upgVWqAX_9_BMcxXE67A,33.81891644,-84.46234173,US,United States,North America,Vinings
MJAg-O3tAGElgN_DKJAHFQ,-15.804235,-47.879079,BR,Brazil,South America,Brasilia
R2RV-hBURXK01Q1KrGwMqw,32.70944,-117.156971,US,United States,North America,San Diego
ItnLD-lx76tudKRBdr3iTA,47.487897472456,19.07207778655,HU,Hungary,Europe,Budapest VIII. keruelet
iRsCTe_s7ncW7-kzn_Kvkw,48.82525223,2.21560932,FR,France,Europe,Sevres
8wq81mKD44qMmKwPZy0uTQ,47.603849,-122.184861,US,United States,North America,Bellevue
jEUk_wzXO_ft8gCIPp9ddA,-43.534906837736,172.63363703253,NZ,New Zealand,Oceania,Christchurch
h878n2_DM0HHfXDvJL_r5A,-13.0067775,-38.52068067,BR,Brazil,South America,Salvador
5Wnh21pNvbBlUxJuCZIhTQ,35.68219595,139.48930408,JP,Japan,Asia,Kokubunji
N0JRO4xnhFkTgJNo16BpOg,47.650053,-122.322688,US,United States,North America,Seattle
q3tWMCTq-6y_YXcS831qWw,8.9634942,-79.5576199,PA,Panama,North America,Ancon
-ZNpBKL3Ny-v7qwQwjfS3g,40.4431271,-79.9449071,US,United States,North America,Bloomfield
1bMLbauZRH1U2aKGiO3Cjw,41.0303369,-73.767198,US,United States,North America,White Plains
2zFjWpLOyZlWl2tFkwZa-w,40.744013888889,-73.927436111111,US,United States,North America,Long Island City
uxa-eEQQEQNt17CddVTSUg,33.987646,-118.465858,US,United States,North America,Marina del Rey
EtwjF3nWZHee5gY0gK3gfQ,24.804109,120.925463,TW,"Taiwan, Province of China",Asia,Hsinchu
rHgUXhp_o4i_YtoES9kB3w,60.154238888889,24.942055555555,FI,Finland,Europe,Helsinki
uja6agjLRE8idxFg8cKGuQ,37.911984,140.092952,JP,Japan,Asia,Yonezawa
x6f8A_aOpQfgulNMWryTGg,50.446830555556,30.513591666667,UA,Ukraine,Europe,Kiev
Yfs4zz-itfibzlo8_AhCMA,33.6257765,-112.0133192,US,United States,North America,Paradise Valley
kGFysoYJy0r2-R138XN3AQ,51.4427394,7.0616164,DE,Germany,Europe,Essen
l4cQoffLfmw_ghggYSCD4w,51.49266316,-0.22930985,GB,United Kingdom,Europe,Hammersmith
ZCGwunYed11a6OYQPUkGTQ,50.861358145525,4.65662797923,BE,Belgium,Europe,Oud-Heverlee
LJq1A3wvSloyKG3bxV0fMA,29.7783841,-95.37896625,US,United States,North America,Houston
PFOVRqos9Sw-ZtY4cwrzpA,40.054512,-75.049045,US,United States,North America,Rockledge
rcJ4tzTO--g100aX_aiSnw,-34.9259263,138.59738133,AU,Australia,Oceania,Adelaide
-LtOhSguWQXyerbzUN6HpA,45.027544444444,-93.260383333333,US,United States,North America,Columbia Heights
5IqAUirN1ZqVTTtPDrjy9w,42.364095,-71.063268,US,United States,North America,Boston
wQCQJJ7i7W2g-qq533h8kA,52.212276912361,21.045725336641,PL,Poland,Europe,Mokotow
ANWMI0iscxD3m8tlKFyQ6g,40.6463262,-74.0897984,US,United States,North America,Bayonne
iv3adFFyF4HWoZWZi-ZbTg,36.6150574,139.8433778,JP,Japan,Asia,Utsunomiya-shi
w7G6X1dQJUs7tHt4nEcbsg,51.512697,-0.158149,GB,United Kingdom,Europe,Bayswater
gKxEZqFsoXk8798exUwQ_Q,40.749779,-111.890234,US,United States,North America,Salt Lake City
2ijWTy74tmlzHr1n8s4lIg,30.392315,-97.74445,US,United States,North America,Jollyville
y0oS7iyMvBS_yXF8J3fP5g,37.786969444444,-122.39234722222,US,United States,North America,San Francisco
PC3ohlzXEcVrDhMwpBMBfA,37.795868158109,-122.40830370304,US,United States,North America,San Francisco
jOX0Jd8y4KNjrWQbzK3qsg,34.971756,139.091767,JP,Japan,Asia,Ito
3A452NVpPcw-j4yxVkiSEA,48.874392,2.357699,FR,France,Europe,Paris
K1YXY0YEfYPeMfn_2PX18g,41.88598825,12.48365791,IT,Italy,Europe,Rome
yWcZAxq7qQua3fpU7bpieQ,64.11561565,-21.90452011,IS,Iceland,Europe,Kopavogur
Xq_rSKcFlTuMVmAxWYGShQ,46.236758333333,0.90217166666667,FR,France,Europe,Bussiere-Poitevine
e5ArUqVsnu2JgZSoxTGF1A,43.529105555556,-79.643072222222,CA,Canada,North America,Mississauga
vPS4yrmvsOXEssa_tLRKkw,40.736286666667,-73.979516666667,US,United States,North America,Long Island City
ch9v1uUKlgil2XKRPIWMIA,33.4513665,-112.0543959,US,United States,North America,Phoenix
m16zXJ-KP8UZfvTrEPeCIQ,42.356544,-71.06964,US,United States,North America,Boston
loO9c3JohZ-2RZDHe0lJ0Q,5.3551733333333,-4.040275,CI,Côte d'Ivoire,Africa,Abidjan
-F5vhdPopdHyJjiC2hI6xg,-43.533775,172.639157,NZ,New Zealand,Oceania,Christchurch
NFYtcfk-Ad-tkIEoq3_IWA,51.352223516442,12.383541259915,DE,Germany,Europe,Leipzig
AU5qMGF10mo2Sz8mHXPALw,36.037257,140.159747,JP,Japan,Asia,Naka
Kv-nBiAYJ9NCpwIITCV39A,52.376768,4.890151,NL,Netherlands,Europe,Amsterdam
pL7gVEm1E2FLArFH1oHHDQ,47.589324849427,-122.33410541533,US,United States,North America,Seattle
2h7BIWwhpve1F_-R9JF08Q,55.75660477,37.64066422,RU,Russian Federation,Europe,Zamoskvorech'ye
lGO0o4LxTgUwwYLzwaH5Cw,42.374348,-71.11882,US,United States,North America,Cambridge
hJEnGsSLGI2NKvcfxDOWPA,-27.443137,152.943642,AU,Australia,Oceania,Ferny Hills
2DPJuTp0mSTXXGEsWRL25g,35.666994,139.78248,JP,Japan,Asia,Tokyo
M0RgIsnTTtNTrcqxTGoXKw,41.874584,-87.634966,US,United States,North America,Chicago
7jaBRR7fjBS2VuO-y-YnGg,33.63503101,-112.00411786,US,United States,North America,Paradise Valley
7jsufwhCbGXTh_Yejm7YcA,43.64182114,-79.38508967,CA,Canada,North America,Toronto
GwI11yC21KhByc7zepkODg,48.84544448,2.27708551,FR,France,Europe,Issy-les-Moulineaux
_6lYRZS5jTuojhqapjEL1Q,12.15280044846,-86.250373013426,NI,Nicaragua,North America,Managua
Hx2d4XOYNx0rfVoXBViJYA,48.211066317003,16.339836328677,AT,Austria,Europe,Vienna
2Vg1fqmkM3eYsX-nMYn0FQ,36.030165,140.281308,JP,Japan,Asia,Ami
FaIdFMEtd9vjqZYgUZqM-w,39.75907057,116.50557254,CN,China,Asia,Jiugong
Xqg05GkypVEVxxRYS1qyUg,35.287946,136.780713,JP,Japan,Asia,Ichinomiya
lgbFfCDlWP0WCtPaFY8CLw,-17.8097889,-63.1591157,BO,"Bolivia, Plurinational State of",South America,Santa Cruz de la Sierra
ZU0XRtoL3GT5er1ajci9GA,36.153784,137.2444333,JP,Japan,Asia,Takayama
Z_Y4sgb0rVq0h9SQ429b2w,48.8676998,2.3551792,FR,France,Europe,Paris
4bBGvwRJetAFzYjxKIx8OA,-15.804589,-47.883893,BR,Brazil,South America,Brasilia
f_HADsiyoNLOL3e1_rX3Fg,-34.91444042,138.64052194,AU,Australia,Oceania,Trinity Gardens
nY0rAwak313FsYrW8oT77g,-43.52054994,172.53468297,NZ,New Zealand,Oceania,Prebbleton
-bV8SIiLGuc7kFjKNUbJzA,52.0034,4.351733,NL,Netherlands,Europe,Delft
kzyJFkgKNTBr1vDROEIT3g,50.848014,4.362235,BE,Belgium,Europe,Brussels
C83GhoOF9JwuMEVE_R4PAQ,40.746081,-73.971641,US,United States,North America,Long Island City
Dlxvfkz6Cs2Fn3WMqD3n5A,47.815549,-122.235837,US,United States,North America,Martha Lake
3WJ_2Jvf3ymIiJJNNIjqYA,43.654529,-79.370823,CA,Canada,North America,Toronto
5_l7uQJMW3B7Bry3PUnNyg,38.860182,-76.958822,US,United States,North America,Silver Hill
EPGfAM_OMiNo6m4lBmQTnQ,40.442822,-3.739027,ES,Spain,Europe,Moncloa-Aravaca
xlAUc1D0KVd5GJ304qVIsQ,55.84523092,37.50427652,RU,Russian Federation,Europe,Golovinskiy
UP1OFRxydq1jMl_AF098pQ,-12.98292119,-38.52016571,BR,Brazil,South America,Salvador
PIDQy3hKHRGjymi1zIxurQ,2.985473,101.572402,MY,Malaysia,Asia,Subang Jaya
iPVoppxtAvf5bdJk978I8g,34.032286291292,-118.26192375289,US,United States,North America,Los Angeles
_ZcSOnAap1WzIWp10XndHQ,45.42945996,-75.70245073,CA,Canada,North America,Ottawa
36iNN_5lKC_CrOiFjmcF9w,43.667161111111,-79.602605555556,CA,Canada,North America,Etobicoke
4SOUJlWq6zwQtmRm2EYCAg,29.77408275,-95.25493334,US,United States,North America,Jacinto City
tRo6oM__Y2VbeZTVC-n0ww,-36.88957316,174.79826761,NZ,New Zealand,Oceania,Auckland
la54kj2Z5zljkQ7Jblkx_w,47.503896262497,19.066659137607,HU,Hungary,Europe,Budapest VI. keruelet
h-KwfPaA_3JLK9bd7p0w1g,37.791749,-122.403876,US,United States,North America,San Francisco
vh1-4oYoGD31s8uLIXNzag,43.08833801,-89.50219345,US,United States,North America,Middleton
unmzumJ7mATq1nnFL9Bk0w,18.795531680473,98.979041308706,TH,Thailand,Asia,Chiang Mai
dNk-m-N_mK-gaAsfNZEOww,37.579691388889,-122.33897,US,United States,North America,San Mateo
YodVKDzwNwaYKFEx4UOftA,49.91750196,-119.38802208,CA,Canada,North America,Kelowna
rq7bPHfGLMFIjGcgebs5Cg,40.8211176,-73.0488022,US,United States,North America,Holtsville
LTyHt3UqgEo_esJkK2h1nA,-6.7761583333333,39.245183333333,TZ,"Tanzania, United Republic of",Africa,Magomeni
NqhJI0cpIYaQqb_1QVhQlg,51.488538888889,-0.12902222222222,GB,United Kingdom,Europe,City of Westminster
6RyBQgl2JLmdTmBvOZLo9g,39.289413,-76.618498,US,United States,North America,Baltimore
v1r_bZMkqHeAQ66KWCckMA,34.802967,138.072207,JP,Japan,Asia,Kanaya
E-tg7-hTlKlSqbo_18y4Vg,41.152647,-8.621041,PT,Portugal,Europe,Porto
fA-jNnuEpwijZOBC_pRF2w,46.949523,7.436596,CH,Switzerland,Europe,Bern
APP2rrmItPQDAZflEDt3aQ,42.351384462789,-71.075572974991,US,United States,North America,Boston
83WwiLeABst_vyWcd13tRA,33.833238,-117.919311,US,United States,North America,Anaheim
IiZsotOuU5r1Q1vopoz9Kw,36.175794,139.959774,JP,Japan,Asia,Ishige
PutdoBULCDt21y42_2IaPw,23.137423915194,-82.360295151179,CU,Cuba,North America,Centro Habana
wJwaUrFJ3aacXCCTzLWDfg,46.95289174,7.44023417,CH,Switzerland,Europe,Bern
_mbbZwa1o49OlYhrnSQxfg,-36.857966,174.761323,NZ,New Zealand,Oceania,Auckland
hh2_eG4MCqnkzp6nIcOUrw,40.58539,-73.939275,US,United States,North America,Coney Island
PW37z64zkOiioslOkwLu9Q,-27.457242,153.020193,AU,Australia,Oceania,Spring Hill
e4ipxxtXpQA7IpuLbXBywA,47.39118,8.545255,CH,Switzerland,Europe,Zuerich (Kreis 6)
sCqDaZkh_ChfPBYGY-KIqw,-33.437791,-70.619433,CL,Chile,South America,Santiago
0eS0pdffaI0C3s4IvSbUYA,41.817376,-87.92105285,US,United States,North America,Oak Brook
fheHIJjlkkez9yy7-QTusg,50.032505915452,14.423650426945,CZ,Czechia,Europe,Hodkovicky
h1qGuKxycylQbMPEKi7Dfw,40.46928867,-3.71387711,ES,Spain,Europe,Tetuan de las Victorias
_Oi56resJBtSpHDsMOKuWw,43.665100829997,-79.383953889997,CA,Canada,North America,Toronto
ZHGpmnF6w3tbElsenZ2_kA,47.21148,39.623153,RU,Russian Federation,Europe,Rostov-na-Donu
ACZMpSYuGzQqr7duclB5sg,38.911104499782,-77.04805323645,US,United States,North America,"Washington, D.C."
QCQxQJTIPMTDSkIcT_neKg,36.010476,139.905123,JP,Japan,Asia,Iwai
IUleauFm8LTFTVK50q-VAw,32.237753055556,-111.05179305556,US,United States,North America,Tucson Estates
DyDAkZyC53YK6BrBvqaPsA,52.328069,4.792418,NL,Netherlands,Europe,Aalsmeer
We82GWKwbKqE5pSBct3_rA,34.777772562344,138.01952370455,JP,Japan,Asia,Kakegawa
fcZGiswCJa_cQEDcFwCfJw,-6.8121861111111,39.290980555556,TZ,"Tanzania, United Republic of",Africa,Dar es Salaam
VHaaWRkqhPjNU5n8YaNi3A,34.979745,138.943983,JP,Japan,Asia,Mishima
6Vu5aTpbqxmlavqISyVETA,-36.873039,174.705188,NZ,New Zealand,Oceania,Rosebank
1wEUR7gwJtgtiJtw1YnnSQ,42.037997,-88.109424,US,United States,North America,Schaumburg
F9oISlokYIcsADOYZZS0kg,37.911579,140.045207,JP,Japan,Asia,Yonezawa
yeMrH_vVD72OEjS6-qC3TA,38.89632546,-77.03933722,US,United States,North America,"Washington, D.C."
LV4aE15aiYwkjDIpR3nhFw,-27.417965,152.947853,AU,Australia,Oceania,Ferny Hills
jEQj550dhJWkc0qF9LBzeg,37.183421,140.817936,JP,Japan,Asia,Iwaki
8zXaIqxRad-KjvBrfXh9hA,23.345245,120.473948,TW,"Taiwan, Province of China",Asia,Jiayi Shi
lMoBQ2TwNavfi1cIRkvp7A,35.252457,136.907738,JP,Japan,Asia,Komaki
MPjusjcInMMxa1TMcD__6g,30.5384016,-87.7084135,US,United States,North America,Robertsdale
_N2LIhrYo5xB9grbtV5Ciw,50.453794444444,30.521486111111,UA,Ukraine,Europe,Kiev
yyxdgcPvb-RL11S6mMCmJw,-33.887431570329,151.12839714624,AU,Australia,Oceania,Ashfield
40t6Um7akgt4ChtMSNBp8g,43.64432441,-79.39395467,CA,Canada,North America,Toronto
2Kq1vbKQmTiLAdYKXTjkdQ,52.00585869,4.36130789,NL,Netherlands,Europe,Delft
5yGxY73Dnrio1sRtQCQ9OA,-22.5579692,-44.8228846,BR,Brazil,South America,Cruzeiro
xTMjsD7m-51jzN8Vd6G0hQ,52.2526,5.2633910000782,NL,Netherlands,Europe,Blaricum
fHcPXx19pmGEbqTM1nJdyA,36.096748,-115.172786,US,United States,North America,Paradise
5zVvcOJf80a7oYVy-Y4Bog,50.860398287067,4.3408258754848,BE,Belgium,Europe,Brussels
1a7bEftKKcDagyPMjs1M2w,48.867759,2.362746,FR,France,Europe,Paris
P4EiM76FN9SQR2JV-z1IeA,-33.436158689923,-70.625709593296,CL,Chile,South America,Santiago
QKgfRuLX90vBUve0tjIkfg,51.58941665,-0.1078906,GB,United Kingdom,Europe,Harringay
iEWQ4e09DKoSiu7duJzMgA,29.6872029,-98.443218,US,United States,North America,Timberwood Park
xix8cHec5apNbKTzMZXp7Q,-41.29898882,174.77823085,NZ,New Zealand,Oceania,Wellington
jIxy_GII4SNdUWuUsEOP8Q,-34.90944418,138.59221769,AU,Australia,Oceania,North Adelaide
YZnoLV6QB3r2AeURdjslnQ,40.8378739,-73.8733529,US,United States,North America,The Bronx
-sAgfjKL_ny5jdmyxP1p8g,-41.434504878042,147.13407431714,AU,Australia,Oceania,Launceston
jx8-nvhk5grbBHz6GzxHwQ,34.003374,-6.842844,MA,Morocco,Africa,Rabat
ncfjzhKKO-5ksH-bpdk5kA,35.002369,138.445362,JP,Japan,Asia,Shizuoka-shi
JSIjRda2vj5XYXAY94Pf7A,35.978361111111,-83.932325,US,United States,North America,Knoxville
1tXBxkzrWqK0qkmEKqh1Qg,48.871395,2.360395,FR,France,Europe,Paris
fHpQdBRBOgmCAo_kottCQQ,40.484155,-3.689993,ES,Spain,Europe,Pinar de Chamartin
pNrryWKw4_UdVtmdTG5GfA,-27.448049,152.973859,AU,Australia,Oceania,Milton
eGFGPtawjobDVgzIgNdXVQ,52.16638,5.239536,NL,Netherlands,Europe,Soest
lBfx1skVKjcNVMRMj7-GMQ,51.336208333333,12.311061111111,DE,Germany,Europe,Leipzig
7dxMzhwdxwGfhLeaszNUug,36.153985,140.221643,JP,Japan,Asia,Ishioka
FizpP_PXlF3sIO-ntAW82A,46.94804447,7.42817441,CH,Switzerland,Europe,Bern
bEKd7F23yVBJvfzjtRBFAg,56.263475,-3.2085527777778,GB,United Kingdom,Europe,Falkland
tOSlUpOgnXpcoE4UfOgTnA,-36.861269,174.769985,NZ,New Zealand,Oceania,Auckland
E2X0KKi9ZQQ18tNwuwrCWQ,-34.587752027222,-58.389095384444,AR,Argentina,South America,Retiro
HkygmP6JKtYU6_0fAIPCCA,39.262297,-76.61423,US,United States,North America,Baltimore
kIWlsfzHxjmy1DC2LSJ3TQ,34.991810722222,138.29498477861,JP,Japan,Asia,Shizuoka-shi
pLbZZjC_zPCjo1qq_bJr4Q,-34.590739,-58.399441,AR,Argentina,South America,Retiro
_6dHIgtXPhk09Je5657IEw,47.100684,-114.043182,US,United States,North America,Frenchtown
d92vfVMBszm48oCGbhmOvA,49.26641733,-123.23748602,CA,Canada,North America,West End
BunD1DyGUlWYyIcHOMukbQ,53.473213,-2.239868,GB,United Kingdom,Europe,Manchester
WHFXQERZXJRHu6b26gcRqw,-34.8998246,138.5633863,AU,Australia,Oceania,Allenby Gardens
r1ifZwibZZ-VV_iDgDViSQ,48.18833375,16.38086659,AT,Austria,Europe,Vienna
sZFF94hpnNVmmvIWJjGsaQ,60.165908333333,24.931186111111,FI,Finland,Europe,Helsinki
5LvOQZ-KYU_4ORJrPWQFwA,49.871264926853,8.6494751516736,DE,Germany,Europe,Darmstadt
RAmLJFScIdHnDOVy4YFMWA,35.160187,138.944302,JP,Japan,Asia,Mishima
Pt_sQV_LRRYCPY2pRTXvDA,50.0754235,14.407922,CZ,Czechia,Europe,Mala Strana
20BsB-D5zARt1GyskDL9Tw,-22.219376388889,-49.943636388889,BR,Brazil,South America,Marilia
q5FiexOkhwWXYPWehZAlrg,24.70163844,120.92059846,TW,"Taiwan, Province of China",Asia,Hsinchu
UFfvlm9xDOWYTqcZqxtolg,52.365918,4.878175,NL,Netherlands,Europe,Amsterdam
N1334pS6tPFWAKSIgJTHkw,39.77673263289,-86.159506682306,US,United States,North America,Indianapolis
vInh1o7yurmoHctuF7y11g,40.6771662,-4.0112687,ES,Spain,Europe,Collado Mediano
FEKI524qRVTmyUl3PxkygQ,47.594866,-122.320929,US,United States,North America,Seattle
On3SkvmdDaT-onswp1xuOQ,-27.44801,152.97372,AU,Australia,Oceania,Milton
DVkpesNIH0cv-rcoIdS4Ng,37.209034,140.582263,JP,Japan,Asia,Ishikawa
ReZ2bdCFS938fHJOosV5yQ,-22.9102383,-43.1835742,BR,Brazil,South America,Rio de Janeiro
cAXgbXqeqHJ9MPzOYZu0yg,48.2661161,16.3973959,AT,Austria,Europe,Langenzersdorf
FYPWIxMTCk4f1YmwDvlRAg,43.431267,6.749276,FR,France,Europe,Frejus
ol65FBYVbw0PdqH_dXDBpw,60.1658625,24.9093841,FI,Finland,Europe,Helsinki
_H_QjNN0ZbfcaA-KzYCQUg,39.3099,-76.613648,US,United States,North America,Baltimore
RDClvieQTUVfSvdrteZmPA,35.567297,139.405151,JP,Japan,Asia,Machida
_syBJNNWLzAH9oLA44Rpeg,40.725686,-111.876866,US,United States,North America,South Salt Lake
rpL4s-SEyaaNWO0mBKWATw,46.97881,7.464706,CH,Switzerland,Europe,Zollikofen
tlYpQ2AgHul23K9L-X0-XQ,48.202968120019,16.375814249992,AT,Austria,Europe,Vienna
K83k6gaDxtRvmvdIkBHSlw,19.461118,-99.160903,MX,Mexico,North America,Cuauhtemoc
-Ws5_rCy-VI_NsLgFIMBbQ,43.429967,6.749267,FR,France,Europe,Frejus
8M0TGDM6qMVRbU3yRsUTvg,50.082076338801,14.434097373325,CZ,Czechia,Europe,Prague
AgjhY487Ec6J9o5wTBRAlA,-15.744604,-47.895984,BR,Brazil,South America,Brasilia
wVxLxAffcd6ZbBu0P9ZytQ,38.023731,140.782188,JP,Japan,Asia,Kakuda
eCk8zvhCqW_D_mps-Dc1tw,51.507036111111,-0.10393888888889,GB,United Kingdom,Europe,Lambeth
J-zWK6YXpMpoSc8Erc__aw,50.81303349,4.4270716,BE,Belgium,Europe,Hoeilaart
fKWBkjyIM0IyOw9dwvnsag,-38.74305,-72.587507,CL,Chile,South America,Temuco
MtYM2UhKV7lgvDjODfRsrw,35.170919,138.919959,JP,Japan,Asia,Mishima
nDCQXQZmxe8S4eXeDT-G4A,47.383488731483,8.5366700954257,CH,Switzerland,Europe,Zuerich (Kreis 5) / Gewerbeschule
lzDcNSA3oO9syo8DW2SL_A,47.60479606771,-122.33641242817,US,United States,North America,Seattle
N1EvtAYWyQlQba0GB5IAIw,50.086513,14.437817,CZ,Czechia,Europe,Karlin
JvdfBE2oTOgy-E3B3NwTsw,1.281666,103.838031,SG,Singapore,Asia,Singapore
hUCyxe6WrSS3vPZejN4h0Q,52.363691668751,4.9063188833582,NL,Netherlands,Europe,Amsterdam
p_abpafjpgfUaYs4kCSF7w,-6.8053138888889,39.252166666667,TZ,"Tanzania, United Republic of",Africa,Magomeni
qqX5fMfzTTxCJ7aEpdw82A,52.372854,4.907901,NL,Netherlands,Europe,Amsterdam
sMfMO3nJXMr0oPMeK6oBsw,32.717813,-117.155005,US,United States,North America,San Diego
sBnoU20iXP_Y7HFlAYXdAw,48.858970086019,2.293184410611,FR,France,Europe,Neuilly-sur-Seine
iF4IdG2pGVT9waIKFkFXIg,55.95017930751,-3.1873277990541,GB,United Kingdom,Europe,Edinburgh
eqBRayZgU2P4QW20wxRjXg,43.37238275,-8.42543533,ES,Spain,Europe,A Coruna
9PkAHPGjMOPpncZWWwiK3w,35.659539,139.777365,JP,Japan,Asia,Tokyo
7INmSzwOj5Mgj1n3VhQohA,-37.821588888889,145.00604166667,AU,Australia,Oceania,Richmond
IB1BJ0IMsUngE8yKVKY3JQ,51.095904,1.130187,GB,United Kingdom,Europe,Hawkinge
r65ORIHsDFChMmrgwpB5TQ,51.459251,7.047167,DE,Germany,Europe,Essen
a32yL3ZhyREB0gnk19oTQw,33.84431812,-84.50135321,US,United States,North America,Smyrna
KxU8kEy-dlgiBVL5Ah2oeQ,43.733816666667,-79.820586111111,CA,Canada,North America,Brampton
h3PiE9O7FBjyORaffLaK5A,9.89884538,-84.05413155,CR,Costa Rica,North America,Curridabat
RCwP3LrV5MxlYBPiW7n7GA,52.376734,4.890073,NL,Netherlands,Europe,Amsterdam
Lu44gD5tWb9UCqoDTxnoEw,33.993465,-6.837783,MA,Morocco,Africa,Rabat
9xrS7d0EerODpD9k0n6Nxg,44.882936111111,-93.416616666667,US,United States,North America,Eden Prairie
uZOU-7WdNvT0yZqZBWsA8Q,50.882234561198,4.132747395482,BE,Belgium,Europe,Ternat
EMFVnI762MCyMgdX0OGDdg,39.304545,-76.594776,US,United States,North America,Baltimore
7Jjf6wYb4z--B_v_id62Vg,-41.271532,174.777789,NZ,New Zealand,Oceania,Wellington
lxJJfIY8pjzFHzNGCTJQuA,-33.43629,-70.636878055556,CL,Chile,South America,Santiago
aDd3IjbkRrMksDMxjGYuuw,-27.467418,153.016357,AU,Australia,Oceania,Spring Hill
42bwZjC-9IMQZavHSthXSA,2.985349,101.745225,MY,Malaysia,Asia,Kampong Baharu Balakong
RP2NkSxAr89Ds8z5YuAnPA,-36.863449,174.755401,NZ,New Zealand,Oceania,Auckland
HXuOY1wL4Hbps12E-V8z9g,33.4293664,-111.8575932,US,United States,North America,Mesa
ipklT_Os3j_VIyiQSR0fng,43.05741,141.26989,JP,Japan,Asia,Sapporo
1zr5U5fq9TwwFATItp_1Qw,23.002108,120.160393,TW,"Taiwan, Province of China",Asia,Tainan
0ZjIZyAs4I1HBgQOssdXcw,52.435319444444,13.263752777778,DE,Germany,Europe,Zehlendorf Bezirk
FmOe0ovzTRKwR20RYq6-Og,42.351209,-71.073221,US,United States,North America,Boston
E9uYi1nv2lgAItWz1W2R0w,9.9901279782877,-84.11134800321,CR,Costa Rica,North America,Heredia
1sNWfX5AHVco9oou9Legfg,25.77212592,-80.19575739,US,United States,North America,Miami
c2jxkOKNj6qmo5zoJwtXvw,1.310502,103.848142,SG,Singapore,Asia,Singapore
FEFMSpLpiqxEDbOgk834og,55.75794655,37.63757078,RU,Russian Federation,Europe,Moscow
9oEJxEbIAmAuIrY6GvI1Bw,45.4270427,-75.72448274,CA,Canada,North America,Ottawa
Nv4qtcQz8wY0sHEvKQ_fwg,37.588846,139.879756,JP,Japan,Asia,Kitakata
TBTezTrcJpigmgKhkAN4vQ,24.95127358,121.26238333,TW,"Taiwan, Province of China",Asia,Taoyuan City
3V2N0T5AATp_X3RU-A8G8Q,44.933988888889,-93.310216666667,US,United States,North America,Saint Louis Park
FL7bQzuphiyTJyQeFuEXNw,50.89507076,4.48489461,BE,Belgium,Europe,Zaventem
FElhBbNQ7Uq2mORDWFdgaA,52.09507,5.123576,NL,Netherlands,Europe,Utrecht
upfnhbyKBAv9sQeY83_27A,-34.84342196,138.50792689,AU,Australia,Oceania,Birkenhead
e6TFJjYcTgLYhNUo3yDQkQ,48.18549138,16.41246923,AT,Austria,Europe,Vienna
gKlxdxWwx4STCupNlLjBOg,40.7563723,-73.7461386,US,United States,North America,University Gardens
0Bt3m_mPk8_jhCdeWzEGLw,49.41468519,8.69133808,DE,Germany,Europe,Heidelberg
VFOeGpxF54R_ol_m0KgdbQ,47.578401615544,-122.33415556448,US,United States,North America,Seattle
r6NwuE-8SRgsLuvoVIJVlQ,37.705191388889,-122.45237972222,US,United States,North America,Daly City
RrFmp3F7PehUiutYzMpoMg,51.6148142,-0.1272972,GB,United Kingdom,Europe,Wood Green
zLX7bZAFM6csxZIk0TVo9A,19.413331,-99.131049,MX,Mexico,North America,Mexico City
3GRfiCoy9vDUs2hDJMp7iQ,34.9423414,135.7041212,JP,Japan,Asia,Muko
UZkkHS6JNEui-0fFB6d5DQ,51.335966666667,12.305016666667,DE,Germany,Europe,Leipzig
sVCWZJSg9k67cYRuRAE7Lg,37.769676388889,-122.42549138889,US,United States,North America,San Francisco
KQP6b_BZIDoC15br62BZoA,52.25105,5.266547,NL,Netherlands,Europe,Blaricum
fDJC2AJR6cjXG2oadXaxAg,47.506751666667,19.104301666667,HU,Hungary,Europe,Budapest XIV. keruelet
ngCjoHQ-ZCSnDzZHp8TOLw,-33.794616666667,151.18975,AU,Australia,Oceania,Chatswood
q6T7ZxQ4_FvnYxQS9n2OcA,35.652795,-97.479903,US,United States,North America,Edmond
